"L2P0.001","L3P0.001","L4P0.001","L5P0.001","L6P0.001","L7P0.001","L8P0.001","L2P0.002","L3P0.002","L4P0.002","L5P0.002","L6P0.002","L7P0.002","L8P0.002","L2P0.003","L3P0.003","L4P0.003","L5P0.003","L6P0.003","L7P0.003","L8P0.003","L2P0.004","L3P0.004","L4P0.004","L5P0.004","L6P0.004","L7P0.004","L8P0.004","L2P0.005","L3P0.005","L4P0.005","L5P0.005","L6P0.005","L7P0.005","L8P0.005","L2P0.006","L3P0.006","L4P0.006","L5P0.006","L6P0.006","L7P0.006","L8P0.006","L2P0.007","L3P0.007","L4P0.007","L5P0.007","L6P0.007","L7P0.007","L8P0.007","L2P0.008","L3P0.008","L4P0.008","L5P0.008","L6P0.008","L7P0.008","L8P0.008","L2P0.009","L3P0.009","L4P0.009","L5P0.009","L6P0.009","L7P0.009","L8P0.009"
0.446743022188693,0.353359955694079,0.405361501771137,0.46292209883138,0.473513466008833,0.514050898429621,0.528356506973171,0.446743022188693,0.353128608871284,0.405116705028003,0.462609503019979,0.473353530855767,0.513817044247404,0.528426407615836,0.446743022188693,0.35289745853496,0.404824136615238,0.462305855496426,0.473201070554816,0.513640994348037,0.528497597648956,0.446743022188693,0.352664774781992,0.404530014125137,0.462002910336816,0.473051957933145,0.513479667275276,0.528571230332833,0.446743022188693,0.352432203515453,0.404232140738695,0.461699993032502,0.472907559470359,0.513317888835916,0.528645677853362,0.446743022188693,0.352199753132209,0.403938384820652,0.461397356658555,0.47276479791619,0.513167710937894,0.528720768878375,0.446743022188693,0.351967423720341,0.40364097121941,0.46107511470077,0.472622515181752,0.513024613510286,0.528798318770657,0.446743022188693,0.35173478264527,0.403345884616546,0.460746895949195,0.472481245869159,0.51287771751064,0.528876835919508,0.446743022188693,0.351501560467057,0.40304759349985,0.460418734414065,0.472340353517179,0.512717455214242,0.528955660405538
0.431288903583644,0.523145657009896,0.553146671588159,0.516984390139541,0.535300480322263,0.497720095366183,0.514865061730691,0.431288903583644,0.522977488364924,0.552860199569859,0.516798196580664,0.53506001056893,0.497538870087728,0.514983823332484,0.431288903583644,0.522809305459366,0.552578849189452,0.516612742416895,0.534820649417544,0.497357884069378,0.515104410494269,0.431288903583644,0.522641108240394,0.552297244009032,0.516425288423586,0.534581313086999,0.497177331904721,0.515227019099224,0.431288903583644,0.522472896655086,0.551993841118566,0.516237768593889,0.534342001680867,0.49699700907735,0.515357941673029,0.431288903583644,0.522304670650431,0.551657879794748,0.516050239967443,0.534102715302937,0.496816622360549,0.515494033444386,0.431288903583644,0.522136430173323,0.551319135680104,0.515862771970155,0.533863649481915,0.496639615817884,0.515631587318337,0.431288903583644,0.521968172821107,0.550978266820936,0.515675369077429,0.533627007708127,0.49646303055823,0.515770202325816,0.431288903583644,0.521804344684357,0.550634129850348,0.515488031378572,0.533389292533427,0.496286508534466,0.515908845683138
0.291196381902289,0.401553517270834,0.408889629687717,0.519956397547552,0.487474560443127,0.476408024188422,0.500445354935793,0.29107764725833,0.401411435724483,0.408703174394836,0.519714175781253,0.487270140799682,0.476365260437381,0.500535407788611,0.290958740690878,0.401269332571362,0.408516539763419,0.51947527007468,0.487068022128913,0.476323140233138,0.500613527521452,0.290839919637921,0.401127447482407,0.408329968785272,0.519238991166506,0.486867303107302,0.47628734103453,0.500680968162172,0.290721058053573,0.400986584580479,0.408143461469168,0.519003235907013,0.486667184788751,0.476254503214755,0.500748968707992,0.290602155922327,0.400845701000791,0.407957017823913,0.51876752276629,0.486467222372967,0.476220781262739,0.500817510034949,0.290483213228644,0.400704796752587,0.407770637858348,0.518538670862522,0.48626979463004,0.476187109292976,0.500887917542733,0.290364229956957,0.400563775694529,0.407584321581348,0.518313590968585,0.486074825688722,0.476153046664461,0.500959828216042,0.290245206091662,0.400422673109765,0.407398069001821,0.51808844940048,0.485880760988185,0.476122790440199,0.501034522447911
0.545384726969832,0.415470641117885,0.485107756914049,0.499401834201404,0.497171896952194,0.49079524441101,0.521095799932808,0.545185699547735,0.41532756374613,0.484923625706289,0.499140157897553,0.496933060860026,0.490638563128945,0.521112997299946,0.544986659759758,0.415184498322781,0.484745500143563,0.498879885819843,0.496679290053589,0.490480065508174,0.521148244893529,0.544787607620055,0.415041444852843,0.484567389820632,0.498620850488357,0.496430278885448,0.490321587617576,0.52118549757203,0.544588543142794,0.414898403341311,0.484389294720149,0.498354060120938,0.496184652718931,0.490162691787124,0.521221980290006,0.544389533457118,0.414755373793165,0.484211214824679,0.498087873069931,0.495939310010526,0.489997764500937,0.521262040361802,0.544190444096414,0.414612356213374,0.484033150116694,0.497829690532963,0.495698600232096,0.489831257863761,0.521322745182781,0.543991342441946,0.414469350606896,0.483855100578577,0.497556162384161,0.495460233061425,0.48966569862881,0.521384562188184,0.54379222850791,0.414326356978675,0.483677066192619,0.497248325849395,0.495214871385055,0.489515028150501,0.521448557321056
0.332487724934231,0.468396469024299,0.450330900159071,0.544744112075113,0.512880778507867,0.493511770880809,0.501224830363524,0.332317047310556,0.468152624006783,0.450094741392168,0.544419214754479,0.512693446047348,0.493425818756318,0.501303256535641,0.332146395595577,0.4679087718095,0.449858682568503,0.544095798734231,0.512507616026234,0.493342275766226,0.501383727778041,0.331975769809591,0.467664912417838,0.449622723663939,0.54377238411282,0.512339764121445,0.493258753362599,0.501456300430243,0.331805169972912,0.467421045817119,0.449386864654294,0.54344880459501,0.51217199348955,0.493175306215909,0.501520864227577,0.331634596105869,0.467177171992596,0.449150415008893,0.543124848309048,0.512004221106824,0.493093306979991,0.501587432742234,0.331464048228809,0.46693329092945,0.448913957235973,0.54280096362947,0.511836671327485,0.493014065511001,0.501676885121045,0.331293526362096,0.466689402612799,0.448677601414233,0.54247702330058,0.511670291392505,0.492935874492924,0.501771669051272,0.331123030526109,0.466445316308168,0.44844051280143,0.542153027263499,0.511503910163437,0.492858681245762,0.501868009956982
0.289887915393451,0.473223563188234,0.455024306729768,0.460736452641034,0.468129735622041,0.495489051251271,0.539541942341235,0.289887915393451,0.472914004287505,0.454838770824791,0.460539172151112,0.467899902761685,0.495365721790345,0.539601202901695,0.289887915393451,0.472604164937737,0.454653310745071,0.46034986476325,0.46767122094276,0.495250288855715,0.539661588465384,0.289887915393451,0.472294436055351,0.454467926471012,0.460161673974693,0.467443144321765,0.495136003333203,0.539723638106408,0.289887915393451,0.471984817763102,0.454282617982988,0.459975116763971,0.46721601765294,0.495016905974593,0.539788121189965,0.289887915393451,0.471675310183854,0.454097440411517,0.459795606733819,0.466986344889908,0.494901514748158,0.539858867008322,0.289887915393451,0.471365550836568,0.453912894853761,0.459619388195551,0.466756688025661,0.494799129608156,0.53992973521716,0.289887915393451,0.471054852484793,0.453728426541106,0.459441985164363,0.466527525881413,0.494694769992435,0.540001569881163,0.289887915393451,0.47074427003132,0.453543656421107,0.459262964595972,0.466297844029441,0.494593480537668,0.540083202388981
0.279072822748464,0.446764720517696,0.450126677338567,0.448777236728952,0.490942854344535,0.479649018632962,0.516376013259991,0.278334490606502,0.446748145658487,0.449880516280817,0.448448035324166,0.49071038505403,0.479524083841729,0.516292709211554,0.277596271024656,0.446731567594908,0.449633911510697,0.448119442442955,0.490478089776151,0.47938700153132,0.516212782567148,0.276858163839967,0.446714986333494,0.449387332988115,0.447794947282329,0.490245811708114,0.47923819945383,0.51618580186335,0.27612016888976,0.446698401880793,0.449140734195095,0.447473322219956,0.490011526141345,0.479097538299438,0.516195722855238,0.275382286011642,0.446681814243362,0.44889403286275,0.447151730206313,0.48977691901924,0.478980804653699,0.516213085160359,0.274644515043506,0.446665223427768,0.448647274254873,0.446830193739713,0.489542329768121,0.478868879626681,0.516238919249733,0.273906855823531,0.446648629440588,0.44840035250328,0.446510731353233,0.489311649433857,0.478757311476675,0.516267721927789,0.273169308190182,0.446633249367999,0.448153530630142,0.446194980538227,0.489083909697968,0.478646144185587,0.516306035817609
0.295129388728475,0.457725342417607,0.416120879520091,0.505060150553037,0.488936600405522,0.514578620766741,0.518841280961353,0.294972709695932,0.457340353577921,0.415923345869159,0.504814251177409,0.488729421392771,0.51437591009029,0.51889661548046,0.294816841509637,0.456954102044192,0.41572588189189,0.504569183656636,0.488527970427824,0.514172057336339,0.518952628156996,0.294660221567052,0.456608215133906,0.415539488654693,0.504324164612861,0.488327117904664,0.513959954489964,0.519008984467798,0.294504566973047,0.45626734131019,0.415356500248285,0.504077813702518,0.488121276718394,0.513747153033055,0.519064549259949,0.294350752700826,0.455926435750085,0.415172703985425,0.503830654480476,0.487915933882914,0.513531107318601,0.519127985160689,0.294196968398171,0.45558549850637,0.414988945488557,0.503583580973417,0.487710576802861,0.513306806391397,0.519210593911289,0.294043214102914,0.455244529631869,0.414805291009165,0.50332334786818,0.48750506190944,0.513078796954676,0.519294817506047,0.293889489852933,0.454903529179455,0.414621740574283,0.503044383867069,0.487303292914847,0.512841929626052,0.519386122753571
0.885640971845967,0.418677334790689,0.457359629296096,0.483344100482286,0.481298941261685,0.493898440737832,0.501314876724351,0.885640971845967,0.418496839091184,0.45714880282088,0.483095268877112,0.481123566345052,0.493829710009285,0.50139412198183,0.885640971845967,0.418316349970588,0.456939059092975,0.482848330032637,0.480953083576507,0.493761520096593,0.501473121190571,0.885640971845967,0.418135867422126,0.456729751738651,0.482601450404515,0.480783244163893,0.493693600594911,0.501553288191524,0.885640971845967,0.417955391439001,0.456522945251157,0.4823546300846,0.480614660904449,0.493626400493261,0.501638856960126,0.885640971845967,0.417774922014398,0.456315415488548,0.48210786916486,0.480455225497887,0.493559348644088,0.501722945012586,0.885640971845967,0.417594459141481,0.456113152684386,0.48186116773737,0.480314483934821,0.493488916151539,0.50179138600683,0.885640971845967,0.417414002813393,0.455911302247965,0.481614525894323,0.480173966371492,0.493431498767483,0.501858675219222,0.885640971845967,0.417233553023259,0.455708393607647,0.481367943728018,0.480034299999625,0.493374338167776,0.501928770071941
0.253149920793469,0.429817720530248,0.411782031649587,0.471736201981842,0.488118626802552,0.495719050024419,0.521938631727032,0.253149920793469,0.42942471045156,0.411606349218298,0.47149577080529,0.487816078062493,0.495551363334405,0.521953340913891,0.253149920793469,0.429031864444215,0.411436109656835,0.471256209219552,0.487513027645326,0.495385254689721,0.521968527604808,0.253149920793469,0.42863918265339,0.411267136560825,0.471018191252773,0.487210014625836,0.49521784234721,0.522050007026047,0.253149920793469,0.428246665224344,0.411098235748865,0.470780271284714,0.48690629195718,0.495050369144522,0.522139757034421,0.253149920793469,0.427850728667846,0.410929966564582,0.470542490352097,0.486602756922239,0.494884673419869,0.522223999310236,0.253149920793469,0.427452509714935,0.410763097416682,0.470304826021882,0.486299237150362,0.494739771140923,0.52231097762411,0.253149920793469,0.427066385761691,0.410596299273015,0.470067259878595,0.485994771144267,0.494615666303107,0.522398892518091,0.253149920793469,0.426663899548554,0.410429572157626,0.469830016874252,0.485689700896241,0.494491579891764,0.522504789938248
0.670758888782748,0.4790082355858,0.527750084872671,0.468750639470504,0.467136629916959,0.504239982301812,0.510618822260176,0.670758888782748,0.478988941059842,0.527533920474945,0.468575469944273,0.466973037578825,0.504032561014105,0.510689367668251,0.670758888782748,0.47896963387893,0.527318578207114,0.468400365517312,0.466812763080526,0.503808324232629,0.510761890481837,0.670758888782748,0.478950314054176,0.527103832437986,0.46822532619467,0.466656954505663,0.503584996991514,0.510835154723961,0.670758888782748,0.478930981596691,0.526889206461083,0.468056028612982,0.466501099014316,0.503360045306141,0.510898566374102,0.670758888782748,0.478911636517585,0.526674700344138,0.467886920205327,0.466346818558895,0.503136802533148,0.510972774826823,0.670758888782748,0.478892278827967,0.526460607052224,0.467702449443355,0.466199672219683,0.502913702918564,0.511036257382986,0.670758888782748,0.478872908538943,0.526247433035925,0.467522192871099,0.466053076563637,0.502691673043929,0.511113439133457,0.670758888782748,0.478853525661619,0.526034198777318,0.467341536138429,0.465906476615576,0.50248326319009,0.511187737436324
0.507490313156235,0.504002344217254,0.415910035849164,0.454379570572278,0.445978724029588,0.486962406108168,0.532321990480067,0.507317670316086,0.503744369527786,0.415691976718228,0.454120053436738,0.445681432891283,0.486857686994443,0.532348583946016,0.507145046077962,0.503478727579204,0.415473931636905,0.453883087609278,0.445384812477825,0.486755817489972,0.532371979168381,0.506972440458334,0.503210384103533,0.415256185123203,0.453663408110852,0.445088035385597,0.486656205659584,0.532395529132333,0.506799853473712,0.502942230321662,0.415039356009811,0.453444396796385,0.444789227347151,0.486555759739772,0.532419414331399,0.506627285140639,0.502674266299789,0.414822538405401,0.453225351246261,0.444492999653934,0.486441032274141,0.532443482305833,0.50645473547569,0.502406492103951,0.414605732321511,0.45300629156008,0.444194511703937,0.486327062333761,0.532467725846303,0.506282204495482,0.502138907800022,0.414388937769664,0.452787213463427,0.443891881080726,0.486201017216876,0.532490628807693,0.506109692216659,0.501871513453712,0.414172154761371,0.45256834157643,0.4435914962928,0.486070985299941,0.532511877773263
0.371262372108992,0.362572449418799,0.46562481274199,0.517309763787854,0.526862813423661,0.504186208784026,0.532157233566411,0.371262372108992,0.362347870474668,0.465364014419476,0.51697127288371,0.526658810194933,0.504059976208141,0.532213006641057,0.371262372108992,0.362123288334683,0.465103459239353,0.516629022537005,0.526450307320662,0.503936834341465,0.53226889734849,0.371262372108992,0.361898629000852,0.464846613804736,0.516292728137164,0.526226065048055,0.503814446925817,0.532309028036931,0.371262372108992,0.361674250396297,0.464601733919466,0.515958961947058,0.525980500933753,0.503692953527484,0.532351715168128,0.371262372108992,0.361449586066312,0.464356849217279,0.515625269963732,0.525733875990184,0.50357170504816,0.532386165275539,0.371262372108992,0.361224919565455,0.464111959724733,0.515291668990032,0.525487462400942,0.503451151247426,0.532422791482106,0.371262372108992,0.361000250883494,0.463867065468399,0.514957699771244,0.525240981953621,0.503337639970209,0.532460893854872,0.371262372108992,0.360775580010164,0.463622166474863,0.514621995124514,0.524994573550921,0.503238562610445,0.532500222808427
0.467329014914797,0.47167625190667,0.411862021455562,0.478647932594452,0.534807930146135,0.488211616524882,0.549096498360402,0.466431235514098,0.471616571627681,0.411646571691751,0.478369692033655,0.53456900838655,0.488081292740492,0.549173152809869,0.465533703596391,0.471556835524473,0.411431153011793,0.478086276478058,0.534336903716777,0.487950980704866,0.549249956716404,0.46465072655169,0.471497043600089,0.411215765450691,0.477782903915268,0.53410521065865,0.487820930325115,0.549332490661292,0.463804588706944,0.471437195857546,0.41100040904348,0.477479588606226,0.533873548158435,0.487691279471434,0.549415927405716,0.462958511466492,0.471377292299827,0.410793746996278,0.477176330597314,0.533643421296145,0.487548821948232,0.549500983574497,0.462112494607521,0.471317332929889,0.410594382375285,0.476873130163867,0.533415000097761,0.4874061622103,0.549589653007949,0.461250446850544,0.471257317750657,0.410395037235784,0.476569987589786,0.533186439702798,0.48726528263686,0.549680359771671,0.460392881883285,0.471197246765024,0.410195711618395,0.476273197973425,0.532950904158603,0.487131331826059,0.549766903952375
0.419597016301667,0.428651350521709,0.416414906781337,0.465796584427157,0.498095928994337,0.4867027398261,0.529980614026479,0.419597016301667,0.428530714586356,0.416294359003034,0.465507367915174,0.497867259641744,0.486584372397733,0.530028438654214,0.419597016301667,0.428410097110931,0.416173899077208,0.465217125714165,0.497638489493112,0.486466348553529,0.530076902327271,0.419597016301667,0.42828949811338,0.416053527049612,0.464933218444725,0.49740983103901,0.486349190229519,0.530125932591109,0.419597016301667,0.428169328615962,0.41593324296605,0.46465895881717,0.497181284374151,0.486234567308624,0.530177023009473,0.419597016301667,0.428048766903937,0.415813046872373,0.464406653562132,0.496953283068304,0.486122331609411,0.530229982075756,0.419597016301667,0.427928223724167,0.415692975685586,0.464154319883063,0.496728710019735,0.486011128439755,0.530298774436728,0.419597016301667,0.427807699094686,0.415573598019961,0.463903869858357,0.496504251361294,0.48590166578416,0.53037437164454,0.419597016301667,0.427707666171759,0.415454443654391,0.463660537762325,0.496280162045366,0.48579252135909,0.530451732103568
0.503020446714416,0.431388222356626,0.436319584323953,0.48477682730123,0.472112867721737,0.482295026822283,0.489613227185274,0.503020446714416,0.431038901443847,0.436037008369093,0.48453257279256,0.47187140910604,0.482192738075204,0.489656619088908,0.503020446714416,0.430689593474715,0.435755251733443,0.484288371746388,0.471632885001144,0.482090587596342,0.489699906170608,0.503020446714416,0.430340427363195,0.435479983227181,0.484044224148616,0.471394450068134,0.481992694763183,0.489744286054607,0.503020446714416,0.429991464533528,0.435205156451012,0.483800129985182,0.47115176228986,0.481896629190354,0.489789040521564,0.503020446714416,0.429642512602172,0.434930426039271,0.48355608924206,0.47090794369389,0.481801975685371,0.48984093335198,0.503020446714416,0.429293571563656,0.434663336025405,0.483312101905258,0.470665613429165,0.481709615465661,0.489909652363166,0.503020446714416,0.428944641412552,0.43440392383838,0.483073402369697,0.470440081793441,0.481620231963627,0.48997798438768,0.503020446714416,0.428595722143481,0.434144304436562,0.48283510501793,0.470217085828537,0.481562838858057,0.49004450574122
0.311593824298903,0.410528232007503,0.414493202271755,0.518153913022238,0.48722703451644,0.505502403720301,0.504121597618151,0.311378935434569,0.410378671613644,0.414373232934779,0.51789019600331,0.487042073168753,0.505313367390645,0.504220754979336,0.311164007035016,0.41022906461276,0.4142532821526,0.517629622344568,0.486857403950744,0.505123420973393,0.504334783222169,0.310949039066685,0.410101389417444,0.41413334994182,0.51737144327089,0.486675585229456,0.504936252076285,0.504456328513231,0.310735304510294,0.409975644521607,0.414013436319033,0.517134249199379,0.48649587371183,0.50476354872003,0.504578438825148,0.310520259666058,0.409849869740752,0.413893541300829,0.516907041742428,0.486317218209275,0.50459170874359,0.50470902063834,0.310305175149335,0.409724065080559,0.413773664903789,0.516679918472106,0.486138537233461,0.504421900053843,0.504843642642629,0.310090050926271,0.409601886963247,0.413654744433741,0.516452437530221,0.485965969244113,0.504252901854692,0.504971326421491,0.309874886962956,0.40948656510017,0.413536262741634,0.5162258401456,0.485792959827078,0.504083922401113,0.505083367476001
0.358957210851001,0.493335698236851,0.452040685665752,0.474881854549401,0.481309901861872,0.481045113962783,0.510534655659821,0.358505327544478,0.492939285211,0.451747049710277,0.474682071744494,0.481007056635209,0.480915536433799,0.510574317410213,0.358057642702331,0.492543034943919,0.451453521858706,0.474482375879462,0.480704267138938,0.480786505179332,0.510618566724133,0.357605802038284,0.492146947581914,0.451160102170257,0.474282766994026,0.480417858259274,0.480648144459837,0.510660574745551,0.357153973663484,0.491751023271269,0.4508667907041,0.474083245128041,0.480136901694005,0.480504659301432,0.510700535044988,0.356702157569388,0.491355262158256,0.450573587519359,0.473884201327183,0.479856037811153,0.480361994318672,0.51074185106594,0.356250353747401,0.490959664389129,0.45028049267511,0.47368656945737,0.479575314581545,0.480220366052046,0.51079720828726,0.355798562188879,0.490564230110125,0.449987082207686,0.47349072620446,0.479294791635521,0.480078930836706,0.510864184399638,0.355346782885124,0.490168957912537,0.449691015894502,0.473294974484447,0.479017510511463,0.479933659476078,0.510933860268665
0.336181234774323,0.408487062732376,0.463815336507317,0.475033288740173,0.491236258734436,0.481730625013216,0.51030463141677,0.336181234774323,0.408323528905935,0.463650796932043,0.474759661821897,0.491025683271134,0.481552082613547,0.5103438264151,0.336181234774323,0.408160311113452,0.463486354970359,0.474461147708462,0.490812028310426,0.481376117610923,0.510369450854948,0.336181234774323,0.408021993979081,0.463322010639934,0.474166332340952,0.490585529819364,0.481203653109328,0.51036529871866,0.336181234774323,0.40788367053625,0.463157763958449,0.473871473146579,0.490361670199934,0.481044767998767,0.510361296465639,0.336181234774323,0.407746517908947,0.4629936149436,0.473576632903677,0.490155135847436,0.480888933843301,0.510357840978489,0.336181234774323,0.407608188284091,0.462829563613097,0.473281811602605,0.489948599004124,0.480733595212383,0.510366124325911,0.336181234774323,0.407469488060547,0.462665609984663,0.472991579761338,0.489742229359185,0.48057911110203,0.510397179006157,0.336181234774323,0.407330478809537,0.462501754076034,0.472706403735693,0.489535688044323,0.480424621091154,0.51041595187878
0.275900294921648,0.412041882563333,0.525961413228384,0.495692669050482,0.501669308999996,0.475403524243984,0.508265927220649,0.27581990494045,0.411868243961268,0.525647902267952,0.49544445876068,0.501436243245537,0.475265884763322,0.50835222024329,0.275739503653055,0.411694763369447,0.525337372613612,0.495208642439803,0.501205874706902,0.475122183324525,0.508438397893269,0.275659091049014,0.411521249033688,0.525029031442159,0.49497296065772,0.500978218155507,0.474969772136402,0.508528142366832,0.275578667117853,0.411348533691059,0.524734892889521,0.494738659295709,0.500750371115627,0.474821276981596,0.508623266579326,0.275498231849077,0.411175234140129,0.524447115346675,0.494518222871135,0.500522527435517,0.474675050610682,0.508715759025546,0.275417785232168,0.411000579272289,0.524159466609356,0.494296694042934,0.500274383005913,0.474528445151531,0.508807941274469,0.275337327256583,0.410826799448778,0.523871893951312,0.494072720423731,0.500026980243363,0.474384718953417,0.508905456496218,0.275256857911757,0.410657082419691,0.523584459335958,0.493837310238584,0.499780646738918,0.474240408335389,0.509016657654424
0.588754866637997,0.442099976700261,0.483728455721082,0.45904532943322,0.514833685734501,0.489106599990969,0.49794017484034,0.588754866637997,0.441878639133443,0.483425220098253,0.458669788292078,0.51461051224838,0.488941124357262,0.498026980049818,0.588754866637997,0.441657403911375,0.483122005349348,0.458294335900957,0.514388009072678,0.488789837995822,0.498113238633134,0.588754866637997,0.441436271100725,0.48281886896471,0.457915114115769,0.514166523413152,0.488646064027354,0.498198233302921,0.588754866637997,0.441215240768263,0.482515444395246,0.457531356922582,0.513945023383111,0.488488936367703,0.498277671535057,0.588754866637997,0.440994312980862,0.482212686344522,0.457147636336143,0.513724957162041,0.488320278623135,0.498355641106701,0.588754866637997,0.440783611474348,0.481911905429607,0.456763952381043,0.513503106688412,0.488151494865925,0.498433567681577,0.588754866637997,0.44057401466193,0.481621199900811,0.456380305081788,0.513280473870863,0.487982645982787,0.498513560628858,0.588754866637997,0.440364521272453,0.481329140557212,0.456002486137147,0.513057834119997,0.487814401307513,0.498594668561248
0.2977032724,0.470628832934342,0.556813200852475,0.487476447095552,0.500030853842001,0.514324519923775,0.543164401435781,0.2977032724,0.470334647273754,0.55655923294773,0.487220137141677,0.499786068576282,0.514135032151469,0.543195219697453,0.2977032724,0.470040469433363,0.556281887983156,0.486966066054619,0.499538706271218,0.51394682821509,0.543230484225885,0.2977032724,0.469746299474818,0.5560021945509,0.486712351001042,0.499291588891186,0.513758221888356,0.543269323246583,0.297490423650298,0.469452137459731,0.555721255845498,0.486460090708668,0.499044808177717,0.513569454701953,0.543308780800817,0.297169592651721,0.469157983449678,0.555438192823277,0.486209913922393,0.49882244036517,0.513381545473999,0.543348812235612,0.296853201607671,0.468864475433442,0.555156507788546,0.485960111398332,0.498600820284726,0.513198034027015,0.543388660233637,0.296530170267003,0.468573038070699,0.554882233902358,0.485684289367716,0.498379250154357,0.513015440504339,0.543430076641884,0.296213170501156,0.468279717593091,0.554608247748983,0.4853988384674,0.498159315876073,0.512833175847685,0.543474035388527
0.434943837825153,0.446786759885126,0.438776651999385,0.452799370492538,0.482333528478199,0.472593362233541,0.512841841125644,0.434713400925552,0.446543017504455,0.438436671700065,0.452588032959206,0.48215932752759,0.472460124309299,0.512889554017514,0.434483035486035,0.446299226644381,0.438080139292182,0.452376412702011,0.48198434918769,0.472333194619615,0.5129372241004,0.43425274160932,0.446055387229718,0.43772350449824,0.452165596690221,0.481833205350273,0.472211015271687,0.512984644144992,0.434022519398387,0.445811499185324,0.437366975896013,0.451957324720058,0.481690700372026,0.47209023375357,0.513045364005675,0.43379380587865,0.445567562436098,0.437010184875455,0.451749103465089,0.481546737714529,0.471970346361008,0.513111382456006,0.433565444784891,0.445323576906982,0.436662454592748,0.451540942852618,0.481374293490343,0.471843677240719,0.513180000137636,0.433337153405651,0.445079542522964,0.436337361761073,0.45133285157427,0.481211256872617,0.471715592164442,0.513247729125187,0.433108931833881,0.444835459209077,0.435998487652023,0.451124829626069,0.481057149201772,0.471587736136174,0.513309818508327
0.259982955488891,0.436134849045002,0.506225473840368,0.487751545424183,0.493092822605489,0.492860594874133,0.536579985139222,0.259982955488891,0.435996545465565,0.506053232277351,0.487440435220287,0.492871973295705,0.492703554676991,0.536664263923495,0.259982955488891,0.435857678055884,0.505883772198414,0.487126987109504,0.492654244610279,0.492548369464431,0.536741663070416,0.259982955488891,0.435718167957419,0.505714795794257,0.486813656704361,0.492437368085207,0.492395431729825,0.536814986596993,0.259982955488891,0.435578839069213,0.505542824062334,0.486507816285112,0.492221834402068,0.492242827526986,0.536889806164223,0.259982955488891,0.435439536883424,0.505338561709975,0.486208645772386,0.492030641372692,0.492090706314412,0.53696648951738,0.259982955488891,0.435300261431327,0.505135176054464,0.48591300785464,0.491837609033809,0.49193938364605,0.537043867917487,0.259982955488891,0.435161012744237,0.504933043125199,0.485612656617724,0.491637107161592,0.491790166106006,0.53712183351445,0.259982955488891,0.435021790853506,0.504711889482532,0.485308183038971,0.491435265322052,0.49164392187967,0.537200724551867
