"L2P0.001","L3P0.001","L4P0.001","L5P0.001","L6P0.001","L7P0.001","L8P0.001","L2P0.002","L3P0.002","L4P0.002","L5P0.002","L6P0.002","L7P0.002","L8P0.002","L2P0.003","L3P0.003","L4P0.003","L5P0.003","L6P0.003","L7P0.003","L8P0.003","L2P0.004","L3P0.004","L4P0.004","L5P0.004","L6P0.004","L7P0.004","L8P0.004","L2P0.005","L3P0.005","L4P0.005","L5P0.005","L6P0.005","L7P0.005","L8P0.005","L2P0.006","L3P0.006","L4P0.006","L5P0.006","L6P0.006","L7P0.006","L8P0.006","L2P0.007","L3P0.007","L4P0.007","L5P0.007","L6P0.007","L7P0.007","L8P0.007","L2P0.008","L3P0.008","L4P0.008","L5P0.008","L6P0.008","L7P0.008","L8P0.008","L2P0.009","L3P0.009","L4P0.009","L5P0.009","L6P0.009","L7P0.009","L8P0.009"
0.329846738527348,0.437172374492701,0.502461947744729,0.509240573998988,0.537600213485572,0.49101094389153,0.498609141543642,0.329846738527348,0.436956235119551,0.502250201102552,0.509043028218245,0.537450716149291,0.490845393480228,0.498621122150952,0.329846738527348,0.436739384255315,0.502035312566028,0.508845196281974,0.537304038216848,0.490681357520603,0.49863397675221,0.329846738527348,0.436521682189344,0.501819186493205,0.508647401037875,0.537158217951586,0.490519934365751,0.498656403575845,0.329846738527348,0.436303745422441,0.501615414045821,0.508450482732074,0.537011762900192,0.490358981137289,0.498689812567613,0.329846738527348,0.436085806214032,0.501411728458982,0.508254836015371,0.536864328116001,0.490198727729741,0.498732802979382,0.329846738527348,0.435867870504906,0.501208129825078,0.508059248360453,0.536717246268213,0.490038757166594,0.498774467607932,0.329846738527348,0.435649926806109,0.501004077537402,0.507863719751768,0.536570215270637,0.489879192441285,0.498841609669222,0.329846738527348,0.435429372766913,0.500799478391258,0.507668250173819,0.536423235113268,0.48972026683906,0.498934266494006
0.337198213363908,0.444307289058239,0.499943521878531,0.522892063081017,0.467140258522642,0.510667316098442,0.513698821201087,0.337198213363908,0.444174045587575,0.49966539470128,0.522587169231637,0.466975929377887,0.510452454916453,0.513780607336933,0.337198213363908,0.444000814288983,0.499388544089034,0.522282732574699,0.466811750505266,0.510237652440364,0.513863486336784,0.337198213363908,0.443827656472458,0.499111693715084,0.52197802719405,0.466649750731404,0.510022901373909,0.513947587497983,0.337198213363908,0.443654572110236,0.498835072118373,0.521682181117504,0.466507092557047,0.509807924000703,0.51403041637436,0.337198213363908,0.443481561174517,0.498558228641907,0.521394739315357,0.466365504388121,0.509593692815172,0.514104895113555,0.337198213363908,0.44330862363747,0.498281388185291,0.5211104674301,0.466225569183803,0.50938263049996,0.514178589735003,0.337198213363908,0.443136047454633,0.498004550787522,0.520833987575147,0.466088933323601,0.509172112738937,0.514254308424082,0.337198213363908,0.442963572509277,0.497727716487609,0.52055826527749,0.465955850634503,0.508967988123596,0.514330068822349
0.442843298290572,0.521663439589887,0.548485054640778,0.482254703917633,0.458188868531542,0.497380153005091,0.506775549910788,0.442843298290572,0.521342205980065,0.548348871885675,0.482040958848572,0.458025414956754,0.497335522993439,0.506795760691194,0.442843298290572,0.521021092434201,0.548212640651571,0.481827244076692,0.457852568498338,0.49729234610079,0.506818168935981,0.442843298290572,0.520700099128367,0.548076360933084,0.481613559610109,0.457681298655271,0.497252845122812,0.506841964734889,0.442843298290572,0.520380114635092,0.547940032724861,0.481399905456982,0.457512862493146,0.497218265350891,0.506865070346064,0.442843298290572,0.520059366362187,0.547803656021579,0.481186281625517,0.457344480838481,0.49718474785329,0.506888144464018,0.442843298290572,0.519738738879218,0.547667230817941,0.480972846298457,0.4571765749686,0.497122606956176,0.506915933479241,0.442843298290572,0.519418232363129,0.54753075710868,0.480760351649986,0.457012379036387,0.49705557567305,0.506937048338177,0.442843298290572,0.519098738400517,0.547394234888555,0.480547888302264,0.456840553577702,0.496982740573386,0.506959970665142
0.517041749082624,0.510152417115685,0.46183710457858,0.438475954090739,0.484703492787848,0.500842751535593,0.525364727992758,0.517041749082624,0.509772859171068,0.46171424469498,0.438209582465995,0.484469915829619,0.500591110755038,0.525404980633697,0.517041749082624,0.509393572420686,0.46159166482605,0.437943246247438,0.484231015916435,0.500347655812407,0.525436932465977,0.517041749082624,0.50901431207309,0.461468885127787,0.437676945413123,0.483991696919374,0.500105002538188,0.525469900386099,0.517041749082624,0.508635682085509,0.461346145102766,0.437410125930083,0.48375244386208,0.499862629841922,0.525507546300988,0.517041749082624,0.508259109553151,0.461223444784102,0.437141683465235,0.483513435519741,0.499620865831551,0.525545951972418,0.517041749082624,0.507881580498761,0.461100784204941,0.436875435226672,0.483274177778805,0.499381179813542,0.52558401374938,0.517041749082624,0.507504073370707,0.460978417588371,0.436611610346402,0.483034915184539,0.499144071853615,0.525623518058341,0.517041749082624,0.507126588124153,0.460855837555085,0.436335861398738,0.482798129518582,0.498904224237839,0.525665077288127
0.335134961042481,0.432160708423838,0.476559201458176,0.513012001968294,0.520861220098831,0.515364261760609,0.504493577938719,0.334738167969526,0.431891204098583,0.476369360970987,0.512718166293924,0.520644699167661,0.515222031213535,0.504471448217343,0.334341280974427,0.431621674943855,0.476179645613146,0.512424376318248,0.52043202167513,0.515079684890237,0.504465051828559,0.33394429998496,0.431352120861266,0.475990055482382,0.512128895441599,0.520219357766835,0.514937555893126,0.504482855084398,0.333547224928793,0.431082541752247,0.475800590676507,0.511833197303704,0.520007898513093,0.514795965112219,0.504501050741499,0.333150055733481,0.430812937518045,0.475611251293419,0.511535867866995,0.519795837483101,0.51465320884685,0.504519627671161,0.332752792326471,0.430543308059726,0.475422037431104,0.511238306420293,0.519584660099299,0.514509874107892,0.504539656691003,0.332355434635101,0.430273653278176,0.475232949187631,0.510942020903411,0.51938235840331,0.51438594013657,0.504572254358247,0.331957982586594,0.430019533992578,0.475043986661158,0.510646555010069,0.519180309550161,0.514267521766197,0.504607309870921
0.275791658839552,0.519997534438657,0.509015999824407,0.495960948910763,0.488567137808421,0.497455812124054,0.53491570058792,0.275483606592413,0.520000275188835,0.508806713889341,0.495654611525232,0.488396931604446,0.497231669995491,0.534979201941639,0.275175511727653,0.520003034326327,0.508597457952803,0.495349441782432,0.488226925705125,0.497010832000062,0.535047329087406,0.274867374203437,0.520005811877128,0.508388231984327,0.495043203492804,0.488063408559297,0.496792589533415,0.535115584034464,0.274559193977897,0.520008598443159,0.508179035953384,0.494736996092069,0.487900537821833,0.496574985658266,0.535182997395683,0.27425097100913,0.520011403459732,0.507969869829385,0.494428523746904,0.487737714954564,0.496357274397352,0.535252052813242,0.2739427052552,0.520014226997696,0.507761616493354,0.494114719959251,0.487575636925238,0.496140774541444,0.535316258475196,0.273634396674137,0.520029509700926,0.507573562666439,0.493800986964069,0.487416167629257,0.495956875004809,0.535377888635199,0.273326045223934,0.520051048143632,0.507385483429769,0.493487324747174,0.48725845847807,0.495786266134081,0.535441005705617
0.469715799447593,0.533640066572308,0.487008122522154,0.472319108532446,0.480992693791161,0.490411957594546,0.513544054395465,0.469715799447593,0.533576873163845,0.486854296260088,0.472184027557991,0.480817144421275,0.490252799652763,0.513640373597434,0.469715799447593,0.533513641053361,0.486700495226782,0.472053553170632,0.480641652077023,0.490090558831963,0.513739345303423,0.469715799447593,0.533450370243581,0.48654661731402,0.471924155889779,0.480466216773271,0.489928419293527,0.513839346816922,0.469715799447593,0.533387060737257,0.48639280120906,0.471794948567233,0.480290838525056,0.489767709224781,0.513938373989867,0.469715799447593,0.533323712537164,0.486239046874803,0.471666832041988,0.480115517347589,0.489607338212507,0.514042689997452,0.469715799447593,0.533260325646102,0.486085354274103,0.471537551910062,0.479940427458982,0.489446991162851,0.514148187138624,0.469715799447593,0.533196980278643,0.485933728136112,0.471408187414615,0.479765221044726,0.489278218389499,0.514251127705897,0.469715799447593,0.533134449688024,0.485783018192853,0.471278865315712,0.479590071780929,0.489103526996191,0.514347617665896
0.235284812276102,0.491237103267064,0.463229288376576,0.518927745479206,0.48171959182125,0.486821045100109,0.495201916428698,0.23490981852696,0.490900409379685,0.463053811469715,0.518672149869366,0.481492933485179,0.486609190799535,0.495224319403139,0.234534816224941,0.49056377741758,0.462885737013726,0.518417907621462,0.481281593094497,0.486397487663203,0.49524915081662,0.234159805344563,0.490227207358001,0.46272594096979,0.518165341103404,0.481060533601898,0.48618613298078,0.495277663345573,0.233784785860314,0.4899123459587,0.462566107309307,0.51791286412298,0.48084078636903,0.485974867623152,0.495318066172323,0.233409757746648,0.489624666974585,0.462406260718655,0.517660476684013,0.480621173847826,0.485762755044203,0.495360250974735,0.233034720977992,0.489318903613665,0.462246420760811,0.517408178790427,0.480401802654316,0.485551324819666,0.495402973357307,0.232659675528737,0.489013158173238,0.462073884794565,0.517158434744389,0.480185310779887,0.485348823813176,0.495444076341273,0.232284621373247,0.488707430581003,0.46189500873196,0.516912667216228,0.479970542196884,0.485182835127907,0.495477036952296
0.353028043482818,0.353233737282349,0.416263505665975,0.487125218706995,0.47991311509422,0.4950229940089,0.503384590732859,0.353028043482818,0.352836721760659,0.415979343481553,0.486891630917704,0.479673240638482,0.494966132057346,0.503390905260752,0.353028043482818,0.352438352832668,0.415695229975148,0.486658045726832,0.479432334144801,0.49490850899005,0.503403193562661,0.353028043482818,0.352040061291031,0.415413683641759,0.486424463144201,0.479193922705527,0.494849203138435,0.503422208093099,0.353028043482818,0.351641847308574,0.415134505103931,0.486191410779648,0.478956212906746,0.494788946364444,0.503436058839751,0.353028043482818,0.35124371105831,0.414855368230563,0.485959188499496,0.478720745049615,0.494720820358319,0.503450439837827,0.353028043482818,0.350845652713442,0.414576273009947,0.485726970201589,0.478507528210329,0.494653973972266,0.503467463486971,0.353028043482818,0.350447672447365,0.414297219430366,0.485494755897731,0.478294529456452,0.494573252367508,0.503484984021624,0.352874664330575,0.350049770433661,0.414018207480098,0.485262545599647,0.478084033378311,0.494492705474463,0.503567324695798
0.423014039638666,0.388104316488823,0.472993127154336,0.475306814831403,0.483046055229885,0.47819207070088,0.530583789022079,0.42255109181719,0.387778146804532,0.472837426835272,0.475039096997654,0.482701953301903,0.478115795838819,0.530618148561729,0.422086652418606,0.38745202996886,0.472708178490509,0.474771353251825,0.482356505575528,0.478039971668207,0.530653187028957,0.42162218402375,0.387125965968408,0.472591487915351,0.474503583593589,0.482012624010747,0.47795032607259,0.530688441026243,0.421157686601207,0.386799954789812,0.472482231234078,0.474236317449093,0.481671104414766,0.477858100313445,0.530724094832042,0.420693160119544,0.386473996419731,0.472375845131971,0.473969234816741,0.481329741519513,0.477766004703609,0.530765234717114,0.420228604547303,0.386148090844859,0.472213635358699,0.473693984162116,0.481019373192751,0.477674855436689,0.530802358362907,0.419764019853007,0.385822238051917,0.472054479903392,0.473416539080469,0.480723445992641,0.477583784006944,0.530837065811038,0.419299406005157,0.385496438027657,0.471898005247729,0.473138706822707,0.480427529440081,0.477497024029204,0.530863913056842
0.977718821407275,0.37541297764485,0.411539096830776,0.431528307528935,0.471101490175231,0.509847848836538,0.515691567169862,0.977718821407275,0.37541297764485,0.411219135934611,0.431398453698149,0.4708892876423,0.509697098253798,0.515651783766048,0.977718821407275,0.37541297764485,0.410897705436547,0.431269166023123,0.470676073019386,0.509546074495668,0.51562461743608,0.977718821407275,0.37541297764485,0.410576533285556,0.431141449766871,0.470462627675444,0.509398075687707,0.515603122168436,0.977718821407275,0.37541297764485,0.410252139936145,0.43101429650532,0.470250460438425,0.509252516234923,0.515592582864943,0.977718821407275,0.37541297764485,0.409927844456874,0.430886703757939,0.470036492709292,0.509094927564371,0.515596821304539,0.977718821407275,0.37541297764485,0.409603646856702,0.430762066389269,0.469828458825503,0.508938970248773,0.515616249742515,0.977718821407275,0.37541297764485,0.409279547144541,0.430640907866183,0.469623068022805,0.508785260779403,0.515642751639344,0.977718821407275,0.37541297764485,0.408943682045662,0.430525113816083,0.46941925657002,0.508630081547306,0.515662352346043
0.334645466571482,0.529300757465285,0.410826568749466,0.458110075517419,0.478285168942407,0.482706875210781,0.512766911917002,0.334178218393505,0.528998564165417,0.41065570572554,0.457851704950853,0.478051304197846,0.482568132071912,0.512822476349858,0.333710968495489,0.528696350108572,0.410484838314961,0.457594384513413,0.477817911076679,0.482422279537949,0.512879069910229,0.333243716867999,0.528394115293598,0.410313966531205,0.457331828315585,0.477584568811093,0.482276594846813,0.512940417626752,0.332776463501564,0.528091859719207,0.410143090387723,0.457063270172571,0.477351277380505,0.482131553678496,0.513006628540438,0.332309208386674,0.527789583383974,0.409963801080544,0.456792588337419,0.477118036764387,0.481988830530293,0.513070994298703,0.331847012717348,0.527487286286332,0.409729644436965,0.456522775098663,0.476887265123696,0.481849759092988,0.51312773107265,0.331379774089091,0.52718621487763,0.409496533051738,0.456253421259639,0.47666133075343,0.481732209949112,0.513186842002152,0.330912533764128,0.526887778616069,0.409263756977963,0.455996146543,0.476444270916661,0.481619308993549,0.513243564486909
0.734708468534634,0.444894140616302,0.487009894887536,0.466751330838406,0.506254749304285,0.523030544007448,0.526071845880975,0.734708468534634,0.444731384429631,0.486815420031766,0.466454203303833,0.506114101610613,0.522848161115518,0.526111145205879,0.734708468534634,0.444568649088409,0.486620980511349,0.466150904425238,0.505973789868048,0.522663405326109,0.526152590213146,0.734708468534634,0.444405934636681,0.486426492236109,0.465847405453426,0.505834283343795,0.522480946739964,0.526197892788733,0.734708468534634,0.444243241118564,0.486229058512288,0.465544550964667,0.505697405204157,0.52229904370957,0.526245019120911,0.734708468534634,0.444080568578243,0.48603006900672,0.465239443594948,0.505562197933629,0.522117986300218,0.526289790142282,0.734708468534634,0.443917917059972,0.485831123055249,0.464934643559393,0.50542707458708,0.521939156820278,0.526334571071775,0.734708468534634,0.443755286608078,0.485632220626069,0.464629876854447,0.505292055402161,0.521761795248779,0.526380127609492,0.734708468534634,0.443592677266955,0.485433361687216,0.464328156154615,0.505157420623712,0.521584330180786,0.526433681729207
0.593748399371131,0.608902356851123,0.503093931618005,0.498647989948829,0.444956711361748,0.476613661823623,0.50943048097788,0.593748399371131,0.608554267774842,0.502846272187512,0.498414699191452,0.444803858623964,0.476518459623627,0.509545076088217,0.593748399371131,0.608206358022291,0.502598679247568,0.498181420041679,0.444651915017405,0.476426390956345,0.509662318626756,0.593748399371131,0.607863935511316,0.502351731049941,0.497948152457824,0.444513411242498,0.476334331941721,0.509780044673576,0.593748399371131,0.60747700497759,0.502107904876745,0.497714896398172,0.444354361744502,0.476242335051859,0.509898432626877,0.593748399371131,0.607088031752052,0.501864149368515,0.49748165182098,0.444192043162109,0.476134610715327,0.510016181585032,0.593748399371131,0.606687900493029,0.501620464577676,0.497248418684476,0.444029769222532,0.476028125152112,0.510134950638806,0.593748399371131,0.606269913887542,0.501340073720934,0.497015196946861,0.443867539946569,0.475923960839916,0.510255086783005,0.593748399371131,0.605848198259796,0.50107652511756,0.496782273674457,0.443705820869432,0.475820557816311,0.510376679274933
0.232126822971363,0.362543919047019,0.478530845688032,0.509124204308209,0.489704679390588,0.519792875904425,0.524914328320277,0.232126822971363,0.362333903347618,0.478379738683165,0.50880684708783,0.489487447327204,0.519591277279552,0.524974142567049,0.232126822971363,0.362123965128824,0.478228660381881,0.50848956156294,0.489273817176525,0.519390443725115,0.525034848038454,0.232126822971363,0.361914104447815,0.478077610807962,0.508177674852594,0.48906100301825,0.519189615166009,0.525097680376527,0.232126822971363,0.361704321361747,0.477926589985201,0.507866246754375,0.488849536799446,0.518989820360299,0.525156581466879,0.232126822971363,0.361494615927753,0.477775597937405,0.507554904193647,0.488630841563562,0.518792266606847,0.525208990081271,0.232126822971363,0.361284988202944,0.477624634688398,0.507243652064587,0.488417416601461,0.518599068582776,0.525263485680224,0.232126822971363,0.361075438244405,0.477473700262015,0.506932477627354,0.488192523011835,0.518419179287031,0.525326440075206,0.232126822971363,0.360865647721191,0.477317971768618,0.506620941185911,0.487961203717949,0.5182230445182,0.525393180067773
0.382833685405977,0.440084065203937,0.46204745593144,0.492707859983221,0.475832426439671,0.505697467725759,0.52148690817825,0.382833685405977,0.439941076094773,0.461831152130647,0.492549137443468,0.475533698583372,0.505489396937188,0.521473086067162,0.382833685405977,0.439798119747386,0.461607997746601,0.4923904742308,0.475235004834686,0.505285884285403,0.521465283369007,0.382833685405977,0.439655196193357,0.461388238816989,0.492231870352548,0.474936591452689,0.505099627485978,0.521460941483545,0.382833685405977,0.439512305464357,0.461162947327741,0.49207336212359,0.474639298921955,0.504913493589853,0.521463330611178,0.382833685405977,0.439369447592152,0.46093990648758,0.491915719798953,0.474344138463445,0.504727334229774,0.52147138212537,0.382833685405977,0.439226622608604,0.46070490382152,0.491758730567534,0.474049260171154,0.50454354776967,0.521478173435228,0.382833685405977,0.439083830545666,0.460470516789858,0.491604274534212,0.473755838300744,0.504360701785342,0.521486618952934,0.382833685405977,0.438941071435386,0.460242537958421,0.491450753025863,0.47347651182848,0.504178362556392,0.521495325449711
0.214085743789876,0.447821211209215,0.491539469941099,0.456691746864324,0.476467204400081,0.464538858043485,0.521341333033003,0.213935578839587,0.447686395926272,0.491367915331343,0.456431604847629,0.476271178340935,0.464426019122984,0.521439746793238,0.213785377817068,0.447551640911649,0.491196441661535,0.45617145247926,0.476080039734698,0.464314025964185,0.521538669141626,0.213635140685118,0.447417104435587,0.491025145337355,0.455911289768382,0.475897273679496,0.464212063779452,0.521638415395325,0.213484867406508,0.447284493794307,0.490854185467651,0.455651116724131,0.475713998674764,0.464114829689982,0.521729119665517,0.213334557943995,0.447151951571639,0.490683024553688,0.455390933355615,0.475530511361173,0.46401782758504,0.521822857789276,0.213184212260315,0.447019477810157,0.490511786482028,0.455130739671913,0.47534706778287,0.463931914445246,0.521911774245804,0.213033830318183,0.446888029820532,0.490340448246216,0.454870535682076,0.47516366792262,0.463867507199125,0.52199270419588,0.212753767209662,0.446757117858022,0.490169176327467,0.454610321395125,0.47498031176327,0.463790897137125,0.522073842946664
0.320445266496774,0.3799548905638,0.468379958432779,0.519129349747102,0.467698465582603,0.476052480208063,0.530457931998516,0.320445266496774,0.379849767333917,0.468145904374653,0.518994424268842,0.467356891923475,0.476025760215031,0.530534398789772,0.320445266496774,0.379744644328336,0.467911528849871,0.518859128273736,0.467016370265831,0.475996550040328,0.530611991654544,0.320445266496774,0.379639521546085,0.467677221295895,0.518722466295186,0.466675850647495,0.475969644772224,0.530690576781325,0.320445266496774,0.379534398986177,0.467442981730202,0.518587590712336,0.46633833188701,0.475944796635981,0.530769443591022,0.320445266496774,0.379429276647609,0.467208810170225,0.518456058878693,0.466009108559002,0.47592007533102,0.530848406353393,0.320445266496774,0.379324154529364,0.466974706633353,0.518324663216808,0.465682899466896,0.475895271975671,0.530925244863353,0.320445266496774,0.37921903263041,0.466741613578168,0.518193650896742,0.465356955900867,0.475870984946914,0.531001917193776,0.320445266496774,0.379113910949701,0.466509063128933,0.518065220672265,0.465031547768406,0.475847673330087,0.531072164514908
0.257327977615686,0.453363263008173,0.457387621999485,0.525583930508325,0.490171203503033,0.501216915395956,0.516732688852708,0.257327977615686,0.453152974151171,0.457352905928841,0.525445867268015,0.49001087497468,0.501067288001797,0.51681670769359,0.257327977615686,0.452942622906451,0.457325920767015,0.525307831419533,0.489855366746836,0.500917334205232,0.51690974147683,0.257327977615686,0.45273220924483,0.457300633527318,0.525169880257453,0.489703564834442,0.500767229550658,0.517006919551307,0.257327977615686,0.452521733137057,0.457275345779185,0.525028971654422,0.489552143744757,0.500623588370281,0.517104515619213,0.257327977615686,0.452309862116703,0.457229881043139,0.52488567331466,0.489403176490937,0.500486612354866,0.517202364390689,0.257327977615686,0.452097158509137,0.45717292912126,0.524742301673207,0.489257095944046,0.500364023294922,0.517301399746436,0.257327977615686,0.451889002496422,0.457115977138015,0.524598969816493,0.489113314475895,0.500241639018612,0.517398565072013,0.257327977615686,0.451695694414429,0.457059025122635,0.524455677721543,0.488974907539673,0.500120419891203,0.51749426656741
0.456215578694062,0.511567831769683,0.478341937708587,0.481214258430497,0.520736060854286,0.492673396230627,0.521928659147896,0.456083901076996,0.511350605980476,0.478197802974574,0.480931658621928,0.520513891094838,0.492445228857126,0.522010395269237,0.455798077504367,0.511132038167809,0.478053699152764,0.480649472880932,0.520291811247866,0.492218402340206,0.522087993387649,0.455500658039438,0.510913477652162,0.477909626252734,0.480370126857631,0.520069821315725,0.491987017365983,0.522176106755455,0.455204091718878,0.510694924381634,0.47776558428409,0.480090245571708,0.519847996133944,0.491752578814937,0.522258467915953,0.454908017311471,0.510476378304173,0.477623438392765,0.479811880787353,0.519627276326492,0.491525835088694,0.522355411500121,0.45461218774973,0.510257839367577,0.477481357544609,0.479533597287718,0.519433576821027,0.491315408868838,0.522449953004162,0.454316528733549,0.510039307519493,0.477339305917392,0.479256834354229,0.519240637389977,0.49110494959268,0.522545089064014,0.454020932497061,0.509820130118492,0.477197283522729,0.47898257156053,0.519042790008371,0.490900717697228,0.522648830724701
0.523783771945436,0.543305826988712,0.483447925456988,0.516586253607359,0.480417442428686,0.509420763366552,0.519099375504718,0.523783771945436,0.543151118813673,0.483178342616428,0.516276876360014,0.480145922354611,0.509263526334191,0.519039716001483,0.523783771945436,0.542996540324963,0.482908832810641,0.515967551771099,0.479875231645812,0.509125345208423,0.518992021995804,0.523783771945436,0.542842091698357,0.482639396036891,0.51565827992243,0.47959788888234,0.50901970881363,0.518944520939653,0.523783771945436,0.542687773109916,0.482386073973932,0.515349060895959,0.479319827744344,0.50891835293025,0.5188979145653,0.523783771945436,0.542533584735985,0.482134679826002,0.515039866649302,0.479041682553969,0.508817909799783,0.518852004286552,0.523783771945436,0.542379526753192,0.481874004941423,0.51473069160769,0.478773052303018,0.508719073799936,0.518807709838119,0.523783771945436,0.542225599338455,0.481604245088392,0.514420612751358,0.4784997638526,0.508627619415918,0.51876938267276,0.523783771945436,0.542071802668974,0.481334560881291,0.514111269360151,0.47822665891995,0.508558334024015,0.518724787018335
0.37752339157211,0.45034392343873,0.456608247585626,0.481241590136555,0.518023257025233,0.500748092501139,0.538989661531328,0.37752339157211,0.450031645574689,0.456391030246777,0.481038106038184,0.517764755724688,0.500575239356239,0.539089840370846,0.37752339157211,0.449719324679399,0.456173856368842,0.480834685034254,0.517506527207348,0.500406503509947,0.539190330057953,0.37752339157211,0.449406960707823,0.45595672594153,0.480627338415127,0.517249290304636,0.500237839227225,0.539292404527162,0.37752339157211,0.44909455361491,0.45573963895455,0.480420043809055,0.516992106285381,0.500070148111059,0.539395742858666,0.37752339157211,0.448782103355589,0.455522595397614,0.480214896991463,0.516734975261616,0.499908854010244,0.539499876902951,0.37752339157211,0.448469609884779,0.455305595260433,0.480015844627835,0.516478540888913,0.499748379304751,0.539606009819438,0.37752339157211,0.448157073157378,0.455088951217062,0.479818102471364,0.516223970717831,0.499586017935008,0.539712785910964,0.37752339157211,0.447844493128273,0.4548720391107,0.479621034340374,0.515978234589847,0.499397064296123,0.539819444080828
0.431845933790154,0.44970379237481,0.509036217534929,0.460145183225544,0.505742469292488,0.496594763134131,0.53191509042588,0.431845933790154,0.449684490006626,0.508824817642831,0.459903961144447,0.505569256791263,0.496419229814117,0.532029143049396,0.431845933790154,0.449665239470407,0.508614349487993,0.459661938233564,0.505371041633929,0.496243928200399,0.532132033330863,0.431845933790154,0.449646040803708,0.50840441797887,0.459420657725207,0.50517292275059,0.496068849497835,0.532227205030842,0.431845933790154,0.449626894044151,0.508194586290799,0.459178957052038,0.504975406254515,0.495896134447723,0.532322796922311,0.431845933790154,0.449558998665045,0.507984854496971,0.458937328359276,0.504778069512109,0.495724446677472,0.532419600264287,0.431845933790154,0.449464547811304,0.507775222670636,0.458695771575855,0.504571068827447,0.495553879879019,0.532517680868729,0.431845933790154,0.449352898675326,0.5075656908851,0.458454427105696,0.504358319667492,0.4953842167283,0.532617993656593,0.431746864199721,0.449239302251464,0.507356255625882,0.45821443788576,0.504145803856829,0.49522390551176,0.532740898707625
0.355466738633625,0.389016562956025,0.458603960566422,0.434654080064686,0.457349789767553,0.47184013684616,0.529193562858696,0.355466738633625,0.388912180429777,0.458291229098288,0.434526073977986,0.457191348758096,0.471734292838066,0.529250179041457,0.355466738633625,0.388737349277214,0.457980611791388,0.434403223916768,0.457031683406469,0.471638452527405,0.52930690952453,0.355466738633625,0.388561525346955,0.457670022885672,0.434280487069474,0.45687463221702,0.471542906109234,0.529365367203798,0.355466738633625,0.388385520971788,0.457359462475688,0.434173713909021,0.45671959364518,0.471449001720721,0.529425149064711,0.355466738633625,0.388209179993795,0.457048930656178,0.434073917984913,0.456566717924824,0.471353741459349,0.529495109231379,0.355466738633625,0.388032706496936,0.456738427522081,0.43397409125049,0.456414029961722,0.471257581714166,0.52952835520012,0.355466738633625,0.387856172571054,0.456427953168535,0.433874233699527,0.456261411089104,0.471152007090241,0.529563979318043,0.355466738633625,0.387679785066835,0.456117507690873,0.433774345325814,0.456108861322797,0.471044533435109,0.529602861013115
0.289815845954115,0.378391931546871,0.508896278971021,0.555877995683639,0.499661864483393,0.495328291321027,0.521427107160449,0.289815845954115,0.378295034124162,0.508696424045734,0.555764269657055,0.499484461577812,0.495166483894823,0.521491977257413,0.289815845954115,0.378198163883692,0.508483773828042,0.555650708317317,0.499310396691246,0.495005200503963,0.521561054737662,0.289815845954115,0.37810316557496,0.508235045321378,0.555549437579617,0.499141858172269,0.494844810947757,0.521630480646578,0.289815845954115,0.378008941514224,0.507988052777233,0.55543551689526,0.49897337217964,0.494685073761649,0.521694604708539,0.289815845954115,0.37791474575427,0.507732046014378,0.555321591551095,0.498805593663546,0.494526401285234,0.52175834898043,0.289815845954115,0.377820578301823,0.507475439021735,0.555207554437202,0.498638457983232,0.494364559894311,0.52182721457394,0.289815845954115,0.377726439163606,0.507228161307608,0.555093814513028,0.498487006458815,0.494181216998351,0.521912430649839,0.289815845954115,0.377632328346347,0.506980073559903,0.554981419345631,0.498330547956471,0.494002722889518,0.521995642506667
0.41744281651267,0.338339466138691,0.440399528344606,0.504969191198893,0.515554361430538,0.474988956155519,0.524382414938232,0.41744281651267,0.338062208931463,0.440127862362782,0.504660527851172,0.515288473542574,0.474905485892388,0.524511030955213,0.41744281651267,0.337784970363075,0.439842564722025,0.504360962294448,0.515019442699616,0.474824275709223,0.524627892921275,0.41744281651267,0.337507750481284,0.439556290112108,0.504068947170385,0.514748336420305,0.474745493994927,0.524744891661448,0.41744281651267,0.337230549333964,0.439269947053106,0.503778721512537,0.514476988389183,0.474666817528249,0.52486276327807,0.41744281651267,0.336953366969103,0.438983075799383,0.503490089272183,0.51420570954263,0.474588261218733,0.524981836339106,0.41744281651267,0.336678117727288,0.438694946363703,0.503201584981753,0.513935046069289,0.474509795999617,0.52510089570153,0.41744281651267,0.336372810073818,0.438406827633111,0.502913962126621,0.513665391279284,0.474432564187612,0.525222470440733,0.41744281651267,0.336072579371649,0.438118719612191,0.502626208322258,0.513404249968456,0.474354747687552,0.525322355600996
